CODIGO_SINIESTRO,CODIGO_VEHICULO,CODIGO_PERSONA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_PERSONA,GRAVEDAD,LUGAR_ATENCION_LESIONADO,LUGAR_DE_DEFUNCION,SITUACION_DE_PERSONA,PAIS_DE_NACIONALIDAD,EDAD,SEXO,POSEE_LICENCIA,ESTADO_LICENCIA,CLASE_LICENCIA,SE_SOMETIO_A_DOSAJE_ETILICO_CUALITATIVO,RESULTADO_DEL_DOSAJE_ETILICO_CUALITATIVO,SE_SOMETIO_A_DOSAJE_ETILICO_CUANTITATIVO,VEHICULO,FECHA,ANIO,MES,DIA,HORA,CLASE_DE_SINIESTRO,CAUSA,CAUSA_ESPECIFICA,TIPO_DE_VIA,CODIGO_DE_CARRETERA,RED_VIAL
A-2021-08-122,V-2021-08-122-1,P-2021-08-122-1-1,LAMBAYEQUE,CHICLAYO,POMALCA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,CAMIÓN,07/08/2021,2021,AGOSTO,SÁBADO,5,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,VEHÍCULO MAL ESTACIONADO,CARRETERA NACIONAL,PE-06A,NACIONAL
A-2021-08-13,V-2021-08-13-1,P-2021-08-13-1-1,PIURA,SECHURA,BELLAVISTA DE LA UNION,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,48,MASCULINO,SE DESCONOCE,VIGENTE,B,,NO SE REALIZO,,TRIMOTO PASAJERO,02/08/2021,2021,AGOSTO,LUNES,21,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-1045,VECINAL
A-2021-08-13,V-2021-08-13-1,P-2021-08-13-1-2,PIURA,SECHURA,BELLAVISTA DE LA UNION,PASAJERO,FALLECIDO,,,IDENTIFICADO,,28,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,02/08/2021,2021,AGOSTO,LUNES,21,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-1045,VECINAL
A-2021-08-13,V-2021-08-13-1,P-2021-08-13-1-3,PIURA,SECHURA,BELLAVISTA DE LA UNION,PASAJERO,LESIONADO,,,IDENTIFICADO,,35,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,02/08/2021,2021,AGOSTO,LUNES,21,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-1045,VECINAL
A-2021-08-13,V-2021-08-13-1,P-2021-08-13-1-4,PIURA,SECHURA,BELLAVISTA DE LA UNION,PASAJERO,LESIONADO,,,IDENTIFICADO,,6,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,02/08/2021,2021,AGOSTO,LUNES,21,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-1045,VECINAL
A-2021-08-13,V-2021-08-13-2,P-2021-08-13-2-1,PIURA,SECHURA,BELLAVISTA DE LA UNION,CONDUCTOR,ILESO,,,IDENTIFICADO,,30,MASCULINO,SE DESCONOCE,VENCIDA,A I,,NO SE REALIZO,,AUTOMÓVIL,02/08/2021,2021,AGOSTO,LUNES,21,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-1045,VECINAL
A-2021-08-143,V-2021-08-143-1,P-2021-08-143-1-1,PUNO,PUNO,PAUCARCOLLA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,28/08/2021,2021,AGOSTO,SÁBADO,0,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2021-08-153,V-2021-08-153-1,P-2021-08-153-1-1,AREQUIPA,AREQUIPA,LA JOYA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,56,MASCULINO,SI,VIGENTE,B,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,29/08/2021,2021,AGOSTO,DOMINGO,5,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-159,V-2021-08-159-1,P-2021-08-159-1-1,LAMBAYEQUE,CHICLAYO,PIMENTEL,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,22/08/2021,2021,AGOSTO,DOMINGO,4,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2021-08-165,V-2021-08-165-1,P-2021-08-165-1-1,PUNO,PUNO,PUNO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,29/08/2021,2021,AGOSTO,DOMINGO,21,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2021-08-170,V-2021-08-170-1,P-2021-08-170-1-1,CUSCO,CANCHIS,SICUANI,CONDUCTOR,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,54,MASCULINO,NO,VIGENTE,B,,NO SE REALIZO,SI,MOTOCICLETA,29/08/2021,2021,AGOSTO,DOMINGO,21,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2021-08-178,V-2021-08-178-1,P-2021-08-178-1-1,MADRE DE DIOS,TAMBOPATA,LABERINTO,CONDUCTOR FUGADO,ILESO,,,IDENTIFICADO,,35,MASCULINO,SE DESCONOCE,VIGENTE,A III C,,NO SE REALIZO,,REMOLCADOR,30/08/2021,2021,AGOSTO,LUNES,8,CHOQUE FUGA,N/I,N/I,CARRETERA NACIONAL,PE-30C,NACIONAL
A-2021-08-178,V-2021-08-178-2,P-2021-08-178-2-1,MADRE DE DIOS,TAMBOPATA,LABERINTO,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,59,MASCULINO,SE DESCONOCE,VENCIDA,A II B,,NO SE REALIZO,,STATION WAGON,30/08/2021,2021,AGOSTO,LUNES,8,CHOQUE FUGA,N/I,N/I,CARRETERA NACIONAL,PE-30C,NACIONAL
A-2021-08-178,V-2021-08-178-2,P-2021-08-178-2-2,MADRE DE DIOS,TAMBOPATA,LABERINTO,PASAJERO,FALLECIDO,,,IDENTIFICADO,,69,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,STATION WAGON,30/08/2021,2021,AGOSTO,LUNES,8,CHOQUE FUGA,N/I,N/I,CARRETERA NACIONAL,PE-30C,NACIONAL
A-2021-08-178,V-2021-08-178-2,P-2021-08-178-2-3,MADRE DE DIOS,TAMBOPATA,LABERINTO,PASAJERO,FALLECIDO,,,IDENTIFICADO,,50,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,STATION WAGON,30/08/2021,2021,AGOSTO,LUNES,8,CHOQUE FUGA,N/I,N/I,CARRETERA NACIONAL,PE-30C,NACIONAL
A-2021-08-179,V-2021-08-179-1,P-2021-08-179-1-1,PUNO,CHUCUITO,POMATA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,30/08/2021,2021,AGOSTO,LUNES,23,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2021-08-181,V-2021-08-181-1,P-2021-08-181-1-1,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,CONDUCTOR,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,32,MASCULINO,SI,VIGENTE,B,,NO SE REALIZO,SI,MOTOCICLETA,09/08/2021,2021,AGOSTO,LUNES,23,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2021-08-202,V-2021-08-202-1,P-2021-08-202-1-2,PIURA,HUANCABAMBA,HUARMACA,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,56,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/08/2021,2021,AGOSTO,SÁBADO,4,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-3N,NACIONAL
A-2021-08-202,V-2021-08-202-1,P-2021-08-202-1-3,PIURA,HUANCABAMBA,HUARMACA,OCUPANTE,LESIONADO,,,IDENTIFICADO,,20,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/08/2021,2021,AGOSTO,SÁBADO,4,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-3N,NACIONAL
A-2021-08-2,V-2021-08-2-1,P-2021-08-2-1-1,PUNO,CHUCUITO,ZEPITA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,01/08/2021,2021,AGOSTO,DOMINGO,21,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA SIN CLASIFICAR,SIN CLASIFICAR,SIN CLASIFICAR
A-2021-08-21,V-2021-08-21-1,P-2021-08-21-1-2,CAJAMARCA,CELENDIN,CELENDIN,SIN CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,04/08/2021,2021,AGOSTO,MIÉRCOLES,22,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-212,V-2021-08-212-1,P-2021-08-212-1-1,PIURA,MORROPON,LA MATANZA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,30,MASCULINO,SE DESCONOCE,VIGENTE,B II C,,NO SE REALIZO,,MOTOCICLETA,30/08/2021,2021,AGOSTO,LUNES,13,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1NJ,NACIONAL
A-2021-08-212,V-2021-08-212-2,P-2021-08-212-2-1,PIURA,MORROPON,LA MATANZA,CONDUCTOR,ILESO,,,IDENTIFICADO,,43,MASCULINO,SE DESCONOCE,VIGENTE,A III C,,NO SE REALIZO,,CAMIÓN,30/08/2021,2021,AGOSTO,LUNES,13,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1NJ,NACIONAL
A-2021-08-221,V-2021-08-221-2,P-2021-08-221-2-1,LAMBAYEQUE,CHICLAYO,TUMAN,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,TRIMOTO PASAJERO,29/08/2021,2021,AGOSTO,DOMINGO,19,CHOQUE FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,LA-753,VECINAL
A-2021-08-224,V-2021-08-224-1,P-2021-08-224-1-2,LIMA,LIMA,CARABAYLLO,OCUPANTE,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,45,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,AUTOMÓVIL,03/08/2021,2021,AGOSTO,MARTES,17,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-228,V-2021-08-228-1,P-2021-08-228-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,NO INDICA,MASCULINO,SE DESCONOCE,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,NO SE REALIZO,,MOTOCICLETA,05/08/2021,2021,AGOSTO,JUEVES,10,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-229,V-2021-08-229-1,P-2021-08-229-1-1,LIMA,LIMA,LOS OLIVOS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,07/08/2021,2021,AGOSTO,SÁBADO,21,CHOQUE FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2021-08-230,V-2021-08-230-1,P-2021-08-230-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,,38,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,10/08/2021,2021,AGOSTO,MARTES,6,ATROPELLO,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-237,V-2021-08-237-1,P-2021-08-237-1-1,LIMA,LIMA,COMAS,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,NO,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,NO SE REALIZO,NO,CAMIÓN,14/08/2021,2021,AGOSTO,SÁBADO,15,ATROPELLO,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-242,V-2021-08-242-1,P-2021-08-242-1-1,LIMA,LIMA,ATE,CONDUCTOR,ILESO,,,IDENTIFICADO,,44,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,OTRO,19/08/2021,2021,AGOSTO,JUEVES,13,ESPECIAL,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-247,V-2021-08-247-2,P-2021-08-247-2-2,LIMA,LIMA,SANTIAGO DE SURCO,OCUPANTE,LESIONADO,CENTRO DE SALUD PRIVADO,,IDENTIFICADO,PERÚ,24,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,CAMIÓN,22/08/2021,2021,AGOSTO,DOMINGO,23,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-248,V-2021-08-248-1,P-2021-08-248-1-2,LIMA,LIMA,LURIN,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,NO IDENTIFICADO,,NO INDICA,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,REMOLCADOR-SEMIREMOLQUE,24/08/2021,2021,AGOSTO,MARTES,23,ATROPELLO,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-253,V-2021-08-253-1,P-2021-08-253-1-1,LIMA,LIMA,SAN ISIDRO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,26,MASCULINO,NO,VIGENTE,A III C,,NO SE REALIZO,NO,ÓMNIBUS,26/08/2021,2021,AGOSTO,JUEVES,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,DESACATO DE SEÑAL DE TRÁNSITO,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-10,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,FALLECIDO,,CAMINO AL CENTRO DE SALUD,IDENTIFICADO,PERÚ,37,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-19,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,FALLECIDO,,,IDENTIFICADO,,0,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-29,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,FALLECIDO,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-35,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,27,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-38,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-40,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-42,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-45,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-50,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,40,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-56,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-57,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,0,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-62,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,LESIONADO,,,IDENTIFICADO,,0,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-255,V-2021-08-255-1,P-2021-08-255-1-7,LIMA,HUAROCHIRI,MATUCANA,PASAJERO,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,51,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,ÓMNIBUS,31/08/2021,2021,AGOSTO,MARTES,4,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-22,NACIONAL
A-2021-08-264,V-2021-08-264-1,P-2021-08-264-1-1,LIMA,BARRANCA,PARAMONGA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,12/08/2021,2021,AGOSTO,JUEVES,12,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-16,NACIONAL
A-2021-08-27,V-2021-08-27-2,P-2021-08-27-2-1,ANCASH,HUARI,UCO,SIN CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,06/08/2021,2021,AGOSTO,VIERNES,21,ATROPELLO,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-14A,NACIONAL
A-2021-08-283,V-2021-08-283-1,P-2021-08-283-1-1,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,63,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,06/08/2021,2021,AGOSTO,VIERNES,13,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-284,V-2021-08-284-1,P-2021-08-284-1-1,MOQUEGUA,MARISCAL NIETO,TORATA,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,32,MASCULINO,SE DESCONOCE,VIGENTE,A II B,,NO SE REALIZO,,CAMIONETA PICK UP,17/08/2021,2021,AGOSTO,MARTES,11,DESPISTE,N/I,N/I,CARRETERA VECINAL,MO-587,VECINAL
A-2021-08-284,V-2021-08-284-1,P-2021-08-284-1-2,MOQUEGUA,MARISCAL NIETO,TORATA,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,35,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,17/08/2021,2021,AGOSTO,MARTES,11,DESPISTE,N/I,N/I,CARRETERA VECINAL,MO-587,VECINAL
A-2021-08-287,V-2021-08-287-1,P-2021-08-287-1-1,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,31/08/2021,2021,AGOSTO,MARTES,2,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-288,V-2021-08-288-1,P-2021-08-288-1-1,JUNIN,JAUJA,CANCHAYLLO,CONDUCTOR,ILESO,,,IDENTIFICADO,,52,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,30/08/2021,2021,AGOSTO,LUNES,16,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,JU-761,VECINAL
A-2021-08-288,V-2021-08-288-2,P-2021-08-288-2-1,JUNIN,JAUJA,CANCHAYLLO,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,22,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,MOTOCICLETA,30/08/2021,2021,AGOSTO,LUNES,16,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,JU-761,VECINAL
A-2021-08-31,V-2021-08-31-1,P-2021-08-31-1-1,PUNO,EL COLLAO,ILAVE,CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,10/08/2021,2021,AGOSTO,MARTES,21,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA VECINAL,PU-1208,VECINAL
A-2021-08-315,V-2021-08-315-1,P-2021-08-315-1-1,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,29,MASCULINO,SE DESCONOCE,VIGENTE,A II B,,NO SE REALIZO,,CAMIÓN,08/08/2021,2021,AGOSTO,DOMINGO,19,CAÍDA DE PASAJERO,N/I,N/I,CARRETERA VECINAL,AP-962,VECINAL
