CODIGO_SINIESTRO,CODIGO_VEHICULO,DEPARTAMENTO,PROVINCIA,DISTRITO,SITUACION_VEHICULO,ESTADO_MODALIDAD,MODALIDAD_DE_TRANSPORTE,ELEMENTO_TRANSPORTADO,AMBITO_SERVICIO,POSEE_SEGURO,ESTADO_SOAT,TIPO_SEGURO,COMPANIA_SEGURO,POSEE_CITV,ESTADO_CITV,LUGAR_IMPACTO_VEHICULO,VEHICULO,TIPO_SINIESTRO,FECHA,ANO,MES,DIA,HORA,CODIGO_DE_CARRETERA,TIPO_DE_VIA
A-2021-09-271,V-2021-09-271-1,SAN MARTIN,SAN MARTIN,MORALES,IDENTIFICADO,HABILITADO,PARTICULAR,,,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,AUTOMÓVIL,CHOQUE,06/09/2021,2021,SETIEMBRE,LUNES,12,PE-5N,CARRETERA
A-2021-09-271,V-2021-09-271-2,SAN MARTIN,SAN MARTIN,MORALES,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,06/09/2021,2021,SETIEMBRE,LUNES,12,PE-5N,CARRETERA
A-2021-09-27,V-2021-09-27-2,ICA,PISCO,SAN CLEMENTE,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,PROVINCIAL,,VIGENTE,,RIMAC,,VIGENTE,,ÓMNIBUS,CHOQUE,07/09/2021,2021,SETIEMBRE,MARTES,1,PE-1S,CARRETERA
A-2021-09-272,V-2021-09-272-1,SAN MARTIN,SAN MARTIN,CACATACHI,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,AUTOMÓVIL,CHOQUE,18/09/2021,2021,SETIEMBRE,SÁBADO,18,PE-5N,CARRETERA
A-2021-09-272,V-2021-09-272-2,SAN MARTIN,SAN MARTIN,CACATACHI,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,18/09/2021,2021,SETIEMBRE,SÁBADO,18,PE-5N,CARRETERA
A-2021-09-273,V-2021-09-273-1,SAN MARTIN,HUALLAGA,SAPOSOA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,DESPISTE,15/09/2021,2021,SETIEMBRE,MIÉRCOLES,1,SM-843,CARRETERA
A-2021-09-274,V-2021-09-274-1,SAN MARTIN,LAMAS,TABALOSOS,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,AUTOMÓVIL,ATROPELLO,23/09/2021,2021,SETIEMBRE,JUEVES,12,PE-5N,CARRETERA
A-2021-09-275,V-2021-09-275-1,SAN MARTIN,PICOTA,SAN HILARION,IDENTIFICADO,HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,,,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,TRIMOTO PASAJERO,VOLCADURA,30/09/2021,2021,SETIEMBRE,JUEVES,6,PE-5N,CARRETERA
A-2021-09-276,V-2021-09-276-1,CAJAMARCA,JAEN,BELLAVISTA,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,POSTERIOR-IZQUIERDA,REMOLCADOR-SEMIREMOLQUE,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,5,CA-744,CARRETERA
A-2021-09-276,V-2021-09-276-3,CAJAMARCA,JAEN,BELLAVISTA,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,FRONTAL-CENTRO,TRIMOTO PASAJERO,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,5,CA-744,CARRETERA
A-2021-09-277,V-2021-09-277-1,ANCASH,SANTA,CHIMBOTE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,FRONTAL-CENTRO,CAMIONETA PICK UP,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,4,NO CORRESPONDE,AVENIDA
A-2021-09-277,V-2021-09-277-2,ANCASH,SANTA,CHIMBOTE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,4,NO CORRESPONDE,AVENIDA
A-2021-09-278,V-2021-09-278-1,ANCASH,SANTA,CHIMBOTE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,FRONTAL-CENTRO,CAMIÓN,CHOQUE,17/09/2021,2021,SETIEMBRE,VIERNES,14,NO CORRESPONDE,JIRÓN
A-2021-09-278,V-2021-09-278-2,ANCASH,SANTA,CHIMBOTE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,17/09/2021,2021,SETIEMBRE,VIERNES,14,NO CORRESPONDE,JIRÓN
A-2021-09-28,V-2021-09-28-1,ICA,CHINCHA,TAMBO DE MORA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,PACIFICO,,VENCIDO,,AUTOMÓVIL,ATROPELLO,07/09/2021,2021,SETIEMBRE,MARTES,17,PE-1SE,CARRETERA
A-2021-09-285,V-2021-09-285-1,AREQUIPA,CARAVELI,YAUCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,STATION WAGON,CHOQUE,07/09/2021,2021,SETIEMBRE,MARTES,18,PE-1S,CARRETERA
A-2021-09-285,V-2021-09-285-2,AREQUIPA,CARAVELI,YAUCA,IDENTIFICADO,NO CORRESPONDE,CARGA,,,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,REMOLCADOR,CHOQUE,07/09/2021,2021,SETIEMBRE,MARTES,18,PE-1S,CARRETERA
A-2021-09-286,V-2021-09-286-1,JUNIN,JAUJA,LEONOR ORDOÑEZ,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,FRONTAL-DERECHA,AUTOMÓVIL,ATROPELLO,10/09/2021,2021,SETIEMBRE,VIERNES,19,PE-3SB,CARRETERA
A-2021-09-287,V-2021-09-287-1,JUNIN,CHUPACA,HUACHAC,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,FRONTAL-CENTRO,AUTOMÓVIL,DESPISTE,05/09/2021,2021,SETIEMBRE,DOMINGO,4,JU-877,CARRETERA
A-2021-09-29,V-2021-09-29-1,ICA,PALPA,LLIPATA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,ATROPELLO,07/09/2021,2021,SETIEMBRE,MARTES,21,PE-1S,CARRETERA
A-2021-09-30,V-2021-09-30-1,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,IDENTIFICADO,NO CORRESPONDE,CARGA,,,,VIGENTE,,,,NO APLICA,,TRIMOTO CARGA,ATROPELLO,07/09/2021,2021,SETIEMBRE,MARTES,13,AP-728,CARRETERA
A-2021-09-3,V-2021-09-3-1,TACNA,TACNA,SAMA,IDENTIFICADO,HABILITADO,TAXI,,,,VIGENTE,,LA POSITIVA,,VIGENTE,,AUTOMÓVIL,CHOQUE,03/09/2021,2021,SETIEMBRE,VIERNES,5,PE-1SD,CARRETERA
A-2021-09-3,V-2021-09-3-2,TACNA,TACNA,SAMA,IDENTIFICADO,HABILITADO,CARGA,,,,VIGENTE,,LA POSITIVA,,VIGENTE,,REMOLCADOR-SEMIREMOLQUE,CHOQUE,03/09/2021,2021,SETIEMBRE,VIERNES,5,PE-1SD,CARRETERA
A-2021-09-38,V-2021-09-38-1,ANCASH,HUARAZ,INDEPENDENCIA,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VIGENTE,,RIMAC,,VIGENTE,,CAMIONETA PICK UP,ATROPELLO,11/09/2021,2021,SETIEMBRE,SÁBADO,14,PE-3N,CARRETERA
A-2021-09-39,V-2021-09-39-1,PIURA,PIURA,VEINTISEIS DE OCTUBRE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,VOLCADURA,10/09/2021,2021,SETIEMBRE,VIERNES,23,NO CORRESPONDE,AVENIDA
A-2021-09-40,V-2021-09-40-1,PUNO,PUNO,PUNO,IDENTIFICADO,HABILITADO,CARGA,PERSONAS,DISTRITAL,,VIGENTE,,,,NO APLICA,FRONTAL-DERECHA,TRIMOTO CARGA,DESPISTE,11/09/2021,2021,SETIEMBRE,SÁBADO,15,NO CORRESPONDE,AVENIDA
A-2021-09-4,V-2021-09-4-1,LA LIBERTAD,TRUJILLO,TRUJILLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,VIGENTE,,LA POSITIVA,,NO APLICA,,MOTOCICLETA,DESPISTE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,4,NO CORRESPONDE,AVENIDA
A-2021-09-41,V-2021-09-41-1,PUNO,PUNO,PUNO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,OTROS,,VIGENTE,FRONTAL-IZQUIERDA,AUTOMÓVIL,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-09-41,V-2021-09-41-2,PUNO,PUNO,PUNO,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,DISTRITAL,,NO REGISTRA,,,,VIGENTE,CENTRO-IZQUIERDA,CAMIONETA RURAL,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-09-42,V-2021-09-42-1,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,FUGADO,NO CORRESPONDE,OTRO,,,,NO APLICA,,,,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,13/09/2021,2021,SETIEMBRE,LUNES,4,PE-34C,CARRETERA
A-2021-09-44,V-2021-09-44-1,PUNO,PUNO,ACORA,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,NACIONAL,,VIGENTE,,LA POSITIVA,,VIGENTE,FRONTAL-IZQUIERDA,ÓMNIBUS,ATROPELLO,16/09/2021,2021,SETIEMBRE,JUEVES,7,PE-3S,CARRETERA
A-2021-09-45,V-2021-09-45-1,PUNO,PUNO,VILQUE,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,VOLCADURA,16/09/2021,2021,SETIEMBRE,JUEVES,3,PU-122,CARRETERA
A-2021-09-46,V-2021-09-46-1,ANCASH,HUARAZ,PIRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,VIGENTE,,MAPFRE,,VIGENTE,,AUTOMÓVIL,DESPISTE,03/09/2021,2021,SETIEMBRE,VIERNES,20,SIN CLASIFICAR,CARRETERA
A-2021-09-48,V-2021-09-48-1,PIURA,MORROPON,LA MATANZA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,VENCIDO,,OTROS,,NO APLICA,,MOTOCICLETA,CHOQUE,11/09/2021,2021,SETIEMBRE,SÁBADO,19,PE-02A,CARRETERA
A-2021-09-48,V-2021-09-48-2,PIURA,MORROPON,LA MATANZA,IDENTIFICADO,NO CORRESPONDE,OTRO,,,,NO APLICA,,NO APLICA,,NO APLICA,,OTRO,CHOQUE,11/09/2021,2021,SETIEMBRE,SÁBADO,19,PE-02A,CARRETERA
A-2021-09-49,V-2021-09-49-1,PIURA,MORROPON,CHULUCANAS,FUGADO,NO CORRESPONDE,OTRO,,,,NO APLICA,,NO APLICA,,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,13/09/2021,2021,SETIEMBRE,LUNES,22,PE-1NS,CARRETERA
A-2021-09-50,V-2021-09-50-1,PUNO,SAN ROMAN,JULIACA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO REGISTRA,FRONTAL-IZQUIERDA,CAMIONETA PICK UP,ATROPELLO,15/09/2021,2021,SETIEMBRE,MIÉRCOLES,19,NO CORRESPONDE,AVENIDA
A-2021-09-51,V-2021-09-51-1,LIMA,LIMA,ANCON,IDENTIFICADO,HABILITADO,OTRO,,,,VIGENTE,,MAPFRE,,VIGENTE,,CAMIONETA RURAL,ATROPELLO,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,17,NO CORRESPONDE,AVENIDA
A-2021-09-52,V-2021-09-52-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,,VIGENTE,,PACIFICO,,VIGENTE,FRONTAL-IZQUIERDA,CAMIÓN,ATROPELLO,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,17,NO CORRESPONDE,AVENIDA
A-2021-09-53,V-2021-09-53-1,LIMA,LIMA,VILLA EL SALVADOR,IDENTIFICADO,HABILITADO,PUBLICO URBANO,,,,VIGENTE,,LA POSITIVA,,VIGENTE,,ÓMNIBUS,ATROPELLO,03/09/2021,2021,SETIEMBRE,VIERNES,13,NO CORRESPONDE,AVENIDA
A-2021-09-54,V-2021-09-54-1,LIMA,LIMA,EL AGUSTINO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,,VIGENTE,,LA POSITIVA,,VIGENTE,FRONTAL-DERECHA,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,04/09/2021,2021,SETIEMBRE,SÁBADO,16,NO CORRESPONDE,AVENIDA
A-2021-09-55,V-2021-09-55-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO REGISTRA,,MOTOCICLETA,ATROPELLO,05/09/2021,2021,SETIEMBRE,DOMINGO,6,NO CORRESPONDE,AVENIDA
A-2021-09-56,V-2021-09-56-1,CUSCO,LA CONVENCION,QUELLOUNO,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VIGENTE,,LA POSITIVA,,NO APLICA,,TRIMOTO PASAJERO,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,3,CU-105,CARRETERA
A-2021-09-56,V-2021-09-56-2,CUSCO,LA CONVENCION,QUELLOUNO,IDENTIFICADO,HABILITADO,PARTICULAR,,,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,3,CU-105,CARRETERA
A-2021-09-56,V-2021-09-56-3,CUSCO,LA CONVENCION,QUELLOUNO,IDENTIFICADO,HABILITADO,PARTICULAR,,,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,3,CU-105,CARRETERA
A-2021-09-57,V-2021-09-57-1,CUSCO,CANCHIS,SICUANI,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VIGENTE,,OTROS,,VIGENTE,,CAMIONETA RURAL,ATROPELLO,06/09/2021,2021,SETIEMBRE,LUNES,18,PE-3S,CARRETERA
A-2021-09-58,V-2021-09-58-1,CUSCO,CANCHIS,COMBAPATA,IDENTIFICADO,HABILITADO,OTRO,,,,NO REGISTRA,,,,NO APLICA,,OTRO,CAÍDA DE PASAJERO,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,19,CU-1452,CARRETERA
A-2021-09-59,V-2021-09-59-1,CUSCO,URUBAMBA,YUCAY,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VENCIDO,,LA POSITIVA,,NO APLICA,,MOTOCICLETA,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,22,PE-28B,CARRETERA
A-2021-09-59,V-2021-09-59-2,CUSCO,URUBAMBA,YUCAY,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VIGENTE,,LA POSITIVA,,VIGENTE,,AUTOMÓVIL,CHOQUE,12/09/2021,2021,SETIEMBRE,DOMINGO,22,PE-28B,CARRETERA
A-2021-09-6,V-2021-09-6-1,PUNO,EL COLLAO,ILAVE,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,LA POSITIVA,,NO APLICA,,MOTOCICLETA,DESPISTE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,18,PE-38A,CARRETERA
A-2021-09-61,V-2021-09-61-1,CUSCO,QUISPICANCHI,QUIQUIJANA,IDENTIFICADO,HABILITADO,CARGA,,,,NO REGISTRA,,,,NO REGISTRA,,OTRO,ATROPELLO,09/09/2021,2021,SETIEMBRE,JUEVES,17,SIN CLASIFICAR,CARRETERA
A-2021-09-62,V-2021-09-62-1,CUSCO,CALCA,LARES,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VIGENTE,,LA POSITIVA,,NO APLICA,,MOTOCICLETA,CHOQUE,17/09/2021,2021,SETIEMBRE,VIERNES,22,SIN CLASIFICAR,CARRETERA
A-2021-09-62,V-2021-09-62-2,CUSCO,CALCA,LARES,IDENTIFICADO,HABILITADO,PARTICULAR,,,,VENCIDO,,OTROS,,NO REGISTRA,,AUTOMÓVIL,CHOQUE,17/09/2021,2021,SETIEMBRE,VIERNES,22,SIN CLASIFICAR,CARRETERA
A-2021-09-63,V-2021-09-63-1,CAJAMARCA,CAJABAMBA,CONDEBAMBA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,VIGENTE,,OTROS,,VIGENTE,,AUTOMÓVIL,DESPISTE,11/09/2021,2021,SETIEMBRE,SÁBADO,3,PE-3N,CARRETERA
A-2021-09-64,V-2021-09-64-1,TUMBES,TUMBES,TUMBES,IDENTIFICADO,HABILITADO,TURISTICO,,,,VIGENTE,,LA POSITIVA,,NO REGISTRA,,AUTOMÓVIL,CHOQUE,19/09/2021,2021,SETIEMBRE,DOMINGO,19,PE-1N,CARRETERA
A-2021-09-64,V-2021-09-64-2,TUMBES,TUMBES,TUMBES,IDENTIFICADO,NO HABILITADO,OTRO,,,,NO REGISTRA,,,,NO REGISTRA,,TRICICLO NO MOTORIZADO,CHOQUE,19/09/2021,2021,SETIEMBRE,DOMINGO,19,PE-1N,CARRETERA
A-2021-09-64,V-2021-09-64-3,TUMBES,TUMBES,TUMBES,IDENTIFICADO,HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,,,,NO REGISTRA,,,,NO REGISTRA,,TRIMOTO PASAJERO,CHOQUE,19/09/2021,2021,SETIEMBRE,DOMINGO,19,PE-1N,CARRETERA
A-2021-09-65,V-2021-09-65-1,TACNA,TACNA,CIUDAD NUEVA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,,VIGENTE,,OTROS,,VIGENTE,,MINIBUS,ESPECIAL,17/09/2021,2021,SETIEMBRE,VIERNES,5,NO CORRESPONDE,AVENIDA
A-2021-09-66,V-2021-09-66-1,ICA,CHINCHA,CHINCHA BAJA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,PACIFICO,,VIGENTE,,ÓMNIBUS,CAÍDA DE PASAJERO,18/09/2021,2021,SETIEMBRE,SÁBADO,7,PE-1S,CARRETERA
A-2021-09-66,V-2021-09-66-2,ICA,CHINCHA,CHINCHA BAJA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,LA POSITIVA,,NO REGISTRA,,MOTOCICLETA,CAÍDA DE PASAJERO,18/09/2021,2021,SETIEMBRE,SÁBADO,7,PE-1S,CARRETERA
A-2021-09-67,V-2021-09-67-1,ANCASH,BOLOGNESI,PACLLON,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,,VIGENTE,,PACIFICO,,VIGENTE,FRONTAL-IZQUIERDA,CAMIÓN,DESPISTE,18/09/2021,2021,SETIEMBRE,SÁBADO,19,AN-1263,CARRETERA
A-2021-09-68,V-2021-09-68-1,LA LIBERTAD,CHEPEN,PACANGA,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),,,,VIGENTE,,RIMAC,,VIGENTE,,ÓMNIBUS,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,21,PE-1N,CARRETERA
A-2021-09-68,V-2021-09-68-2,LA LIBERTAD,CHEPEN,PACANGA,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,DISTRITAL,,NO REGISTRA,,,,NO APLICA,,TRIMOTO PASAJERO,CHOQUE,05/09/2021,2021,SETIEMBRE,DOMINGO,21,PE-1N,CARRETERA
A-2021-09-69,V-2021-09-69-1,LA LIBERTAD,PACASMAYO,GUADALUPE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,VENCIDO,,PACIFICO,,VENCIDO,,STATION WAGON,CHOQUE,13/09/2021,2021,SETIEMBRE,LUNES,2,PE-1N,CARRETERA
A-2021-09-69,V-2021-09-69-2,LA LIBERTAD,PACASMAYO,GUADALUPE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,CHOQUE,13/09/2021,2021,SETIEMBRE,LUNES,2,PE-1N,CARRETERA
A-2021-09-7,V-2021-09-7-1,PUNO,CHUCUITO,ZEPITA,IDENTIFICADO,HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,PROVINCIAL,,VIGENTE,,OTROS,,VIGENTE,FRONTAL-IZQUIERDA,CAMIONETA RURAL,CHOQUE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,19,PE-3S,CARRETERA
A-2021-09-71,V-2021-09-71-1,CAJAMARCA,SAN MARCOS,GREGORIO PITA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,DESPISTE,18/09/2021,2021,SETIEMBRE,SÁBADO,4,PE-3N,CARRETERA
A-2021-09-7,V-2021-09-7-2,PUNO,CHUCUITO,ZEPITA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,,NO REGISTRA,,,,NO APLICA,,MOTOCICLETA,CHOQUE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,19,PE-3S,CARRETERA
A-2021-09-77,V-2021-09-77-1,AREQUIPA,AREQUIPA,YURA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,LA POSITIVA,,NO APLICA,,MOTOCICLETA,ATROPELLO,13/09/2021,2021,SETIEMBRE,LUNES,18,AR-123,CARRETERA
A-2021-09-78,V-2021-09-78-1,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,VIGENTE,,LA POSITIVA,,VIGENTE,FRONTAL-IZQUIERDA,AUTOMÓVIL,CHOQUE,14/09/2021,2021,SETIEMBRE,MARTES,5,PE-34A,CARRETERA
A-2021-09-78,V-2021-09-78-2,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,,VIGENTE,,LA POSITIVA,,VIGENTE,FRONTAL-IZQUIERDA,CAMIÓN,CHOQUE,14/09/2021,2021,SETIEMBRE,MARTES,5,PE-34A,CARRETERA
A-2021-09-80,V-2021-09-80-1,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,IDENTIFICADO,NO HABILITADO,TAXI,PERSONAS,DISTRITAL,,VIGENTE,,LA POSITIVA,,NO REGISTRA,FRONTAL-IZQUIERDA,TRIMOTO PASAJERO,DESPISTE,20/09/2021,2021,SETIEMBRE,LUNES,1,PE-3S,CARRETERA
A-2021-09-8,V-2021-09-8-1,CAJAMARCA,SAN PABLO,TUMBADEN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,NO APLICA,,NO APLICA,,NO REGISTRA,,MOTOCICLETA,CHOQUE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,17,CA-1262,CARRETERA
A-2021-09-81,V-2021-09-81-1,PIURA,PIURA,VEINTISEIS DE OCTUBRE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,,NO REGISTRA,,,,NO REGISTRA,,MOTOCICLETA,DESPISTE,20/09/2021,2021,SETIEMBRE,LUNES,3,NO CORRESPONDE,AVENIDA
A-2021-09-8,V-2021-09-8-2,CAJAMARCA,SAN PABLO,TUMBADEN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,,NO APLICA,,NO APLICA,,NO REGISTRA,CENTRO-IZQUIERDA,OTRO,CHOQUE,01/09/2021,2021,SETIEMBRE,MIÉRCOLES,17,CA-1262,CARRETERA
A-2021-09-82,V-2021-09-82-1,PIURA,PIURA,TAMBO GRANDE,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,,VIGENTE,,LA POSITIVA,,NO REGISTRA,FRONTAL-IZQUIERDA,REMOLCADOR-SEMIREMOLQUE,CHOQUE,20/09/2021,2021,SETIEMBRE,LUNES,6,PE-1NU,CARRETERA
A-2021-09-82,V-2021-09-82-2,PIURA,PIURA,TAMBO GRANDE,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,PROVINCIAL,,VIGENTE,,RIMAC,,NO REGISTRA,FRONTAL-IZQUIERDA,ÓMNIBUS,CHOQUE,20/09/2021,2021,SETIEMBRE,LUNES,6,PE-1NU,CARRETERA
A-2021-09-83,V-2021-09-83-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,,VENCIDO,,LA POSITIVA,,NO REGISTRA,,MOTOCICLETA,CHOQUE,19/09/2021,2021,SETIEMBRE,DOMINGO,10,PE-3N,CARRETERA
A-2021-09-83,V-2021-09-83-2,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,PROVINCIAL,,VIGENTE,,OTROS,,VIGENTE,,CAMIONETA RURAL,CHOQUE,19/09/2021,2021,SETIEMBRE,DOMINGO,10,PE-3N,CARRETERA
